,game_id,season,away_team,home_team,away_fouls,home_fouls,away_fouls_std_dev,home_fouls_std_dev
5055,20400330,4,TOR,IND,22,21,0.0275668150321648,-0.46616829722766856
5056,20400911,4,PHX,HOU,20,20,-0.3395254994226645,-0.4378934545146513
5057,20400302,4,WAS,MIA,23,27,-0.28879031526836874,0.5344887719092067
5058,20400937,4,PHI,LAL,24,16,0.10349942036063876,-1.4212962181244935
5059,20400629,4,WAS,ORL,23,24,-0.28879031526836874,0.1468007963823846
5060,20400979,4,NJN,IND,23,23,0.012889506159075137,0.008686365786850654
5061,20400314,4,UTA,LAC,28,26,0.5736975171271237,0.4832966104162128
5062,20400087,4,LAL,HOU,25,22,0.668179098560519,0.10206539165379115
5063,20400315,4,SEA,LAL,19,24,-1.0388189279249214,0.4360151744844066
5064,20400667,4,SEA,SAC,28,19,0.9219185882095844,-0.5458619998435496
5065,20400026,4,POR,LAC,17,15,-0.8936616377579923,-1.718387948146535
5066,20400673,4,NOH,DAL,24,22,0.657395151798385,-0.3177288896743316
5067,20400974,4,DAL,CHA,24,29,0.2307715093424086,1.3044013255214653
5068,20400615,4,MEM,CLE,21,22,-0.3786688359407247,0.09910245185153296
5069,20400141,4,NYK,CLE,17,16,-1.0975751659464519,-1.3349683220000634
5070,20400606,4,CHA,BOS,27,25,0.8930132151646953,0.3050238724910961
5071,20400817,4,PHX,DAL,24,23,0.6728778079467364,-0.043478690165961516
5072,20400472,4,SAC,ATL,17,15,-0.9846922350118932,-1.4788458886166187
5073,20400825,4,ORL,MIA,29,24,1.4007242654819185,-0.1432650316457664
5074,20400541,4,LAL,GSW,19,18,-0.7248044458961559,-0.8338954379097
5075,20400877,4,NYK,GSW,18,22,-0.8344138688481799,0.05995326677782184
5076,20401080,4,NOH,MIA,25,20,0.8820051619961666,-1.046936769719064
5077,20401146,4,TOR,IND,17,25,-1.2282547586553467,0.4835410288013699
5078,20400094,4,SEA,MEM,31,25,1.5754977602544196,0.5694485548116242
5079,20400241,4,UTA,DAL,21,22,-0.8099259065324099,-0.3177288896743316
5080,20400074,4,CHA,BOS,16,25,-1.369621391797539,0.3050238724910961
5081,20400829,4,LAC,ATL,29,18,1.0837560354787803,-0.8137707723466221
5082,20400129,4,LAC,HOU,25,27,0.2831434687286903,1.4519625070748972
5083,20401177,4,PHI,IND,22,21,-0.33172891141230293,-0.46616829722766856
5084,20401175,4,MIA,BOS,32,25,1.6640784445008285,0.3050238724910961
5085,20400412,4,NYK,MIN,19,14,-0.5712525717499078,-1.3895099796979582
5086,20400042,4,TOR,POR,20,20,-0.4747618144428398,-0.0971371345389125
5087,20400814,4,CHI,CHA,22,24,-0.3148457477577801,0.27593104962954046
5088,20400304,4,DAL,CHI,22,20,-0.3177288896743316,-0.7842521353239256
5089,20400390,4,DEN,DAL,21,17,-0.6463731893210191,-1.688979887216182
5090,20400391,4,SAC,GSW,21,18,-0.10703176467520586,-0.8338954379097
5091,20400794,4,SEA,NOH,26,16,0.48619914017969423,-1.1394849297838678
5092,20400731,4,WAS,LAC,23,21,-0.28879031526836874,-0.5174690980213997
5093,20401227,4,SEA,HOU,18,20,-1.2566786519398663,-0.4378934545146513
5094,20400952,4,DEN,CHA,19,18,-1.0917732021304607,-0.9582332814407691
5095,20400581,4,MEM,DEN,20,20,-0.6156981836288119,-0.8690731957257398
5096,20400449,4,MIL,IND,25,35,0.2578890860638599,2.857814343873966
5097,20401173,4,TOR,NJN,20,22,-0.4747618144428398,-0.1984983948497523
5098,20400463,4,UTA,PHI,21,29,-0.8099259065324099,1.191570249792993
5099,20400944,4,UTA,IND,24,27,-0.21694443924975268,0.9583956918158891
5100,20400294,4,LAL,LAC,21,20,-0.2604765977439309,-0.7176222397089222
5101,20400766,4,WAS,HOU,18,15,-1.3750658130668207,-1.7877905699357572
5102,20400883,4,TOR,DAL,15,20,-1.7305833881303514,-0.8662292886910719
5103,20400506,4,WAS,POR,24,20,-0.07153521570867832,-0.0971371345389125
5104,20400122,4,UTA,MIA,35,33,1.9573209407866572,1.889996379019153
5105,20401202,4,ORL,IND,23,23,-0.1039838974375222,0.008686365786850654
5106,20400316,4,DEN,BOS,18,25,-1.3144732085351816,0.3050238724910961
5107,20400366,4,NYK,BOS,19,25,-0.5712525717499078,0.3050238724910961
5108,20400630,4,PHX,BOS,22,14,0.16667615426203589,-2.1297684548272096
5109,20400400,4,GSW,DEN,29,23,1.624188499980985,-0.20097317651157734
5110,20400124,4,NYK,DAL,16,23,-1.360736463044724,-0.043478690165961516
5111,20400086,4,NOH,MIL,15,21,-1.3640949399816495,-0.6141482358840371
5112,20400910,4,UTA,MEM,24,24,-0.21694443924975268,0.3324192071235369
5113,20400680,4,WAS,TOR,24,20,-0.07153521570867832,-0.4747618144428398
5114,20400154,4,POR,MIA,20,27,-0.0971371345389125,0.5344887719092067
5115,20400464,4,POR,LAC,16,20,-1.1591698054976856,-0.7176222397089222
5116,20400990,4,DET,CLE,18,17,-1.0712917873472028,-1.0959565263581308
5117,20400479,4,SAS,DEN,25,21,0.4036979605739171,-0.6463731893210191
5118,20400291,4,HOU,DAL,26,20,1.181983083990676,-0.8662292886910719
5119,20400347,4,SAS,GSW,20,19,-0.637284201912285,-0.6104332617378195
5120,20401198,4,PHI,NJN,22,17,-0.33172891141230293,-1.2554378998938895
5121,20401096,4,NJN,CLE,14,16,-1.8896016029203717,-1.3349683220000634
5122,20401109,4,ORL,CHI,22,25,-0.354768591257429,0.389263833591438
5123,20400646,4,UTA,NJN,21,22,-0.8099259065324099,-0.1984983948497523
5124,20401179,4,MEM,DEN,22,30,-0.1416394882526375,1.3579268683214687
5125,20400591,4,GSW,CLE,18,13,-0.8338954379097,-2.0520037089258616
5126,20400942,4,SAC,ORL,15,20,-1.4235224701802367,-0.8563379788972426
5127,20400475,4,UTA,CHI,29,25,0.7713580062213428,0.389263833591438
5128,20400028,4,UTA,GSW,24,23,-0.21694443924975268,0.2834154429497023
5129,20400405,4,SAS,PHX,21,27,-0.42908776941504456,1.4321802884737869
5130,20400677,4,MIA,CLE,23,19,-0.3691829661640908,-0.6179329350742653
5131,20400143,4,DEN,DAL,28,22,0.912526855512027,-0.3177288896743316
5132,20400727,4,ORL,ATL,26,23,0.6483701840221983,0.29468775477003895
5133,20400701,4,MIN,BOS,22,21,0.5055389739025832,-0.5803551556246513
5134,20401081,4,CHI,CHA,29,31,1.3280766087237288,1.715789435878235
5135,20400769,4,MEM,BOS,26,28,0.8064779024997113,0.9690581435779066
5136,20400038,4,SAC,HOU,24,21,0.5512135880773096,-0.16791403143043004
5137,20400388,4,TOR,PHX,16,22,-1.479419073392849,0.16667615426203589
5138,20400203,4,NYK,ATL,26,25,1.2708765079379964,0.7380711656167034
5139,20400927,4,UTA,DET,17,20,-1.6005678629092863,-0.6027801790140263
5140,20401127,4,MIN,DEN,27,23,1.6899445699029214,-0.20097317651157734
5141,20400488,4,POR,NYK,20,23,-0.0971371345389125,0.4813926166431803
5142,20400232,4,SAC,IND,14,15,-1.6429375877644086,-1.8907322862712264
5143,20400862,4,SAS,CHI,28,22,1.0282872580656384,-0.3148457477577801
5144,20400664,4,MIA,DAL,15,19,-2.176526442310686,-1.140479488199442
5145,20400683,4,ORL,BOS,19,22,-1.1071226727171495,-0.3590103985957145
5146,20400063,4,PHX,CLE,27,29,1.4321802884737869,1.772185021345062
5147,20400625,4,CHI,CHA,21,19,-0.5495489415408529,-0.7525392262623842
5148,20400079,4,TOR,SEA,24,23,0.5298954445071694,-0.16738003186514097
5149,20400061,4,WAS,ORL,26,24,0.3629749834107025,0.1468007963823846
5150,20400966,4,SAS,CHA,22,22,-0.22089133691780416,-0.1354570607272294
5151,20400589,4,UTA,MEM,30,28,0.9690184953155618,1.2805365978758858
5152,20400121,4,SAS,BOS,22,21,-0.22089133691780416,-0.5803551556246513
5153,20400670,4,PHI,HOU,24,20,0.10349942036063876,-0.4378934545146513
5154,20400367,4,UTA,TOR,20,18,-1.007586395626629,-0.9770904439178444
5155,20401060,4,UTA,DEN,25,31,-0.019283950155533587,1.5806268747261893
