game_id,season,away_team,home_team,away_fouls,home_fouls
20300413,3,PHX,BOS,24,27
20301186,3,HOU,DAL,17,24
20300462,3,SEA,LAL,21,25
20300772,3,POR,LAL,15,20
20300894,3,SEA,LAL,22,26
20300221,3,POR,NJN,17,21
20300266,3,GSW,DEN,19,26
20300120,3,UTA,MIN,27,19
20300109,3,PHX,ATL,19,19
20300465,3,GSW,DET,20,15
20300603,3,PHX,DEN,17,23
20300321,3,ORL,ATL,27,17
20300871,3,NJN,DEN,27,23
20300973,3,PHI,MEM,17,20
20300460,3,MIL,DAL,19,18
20301096,3,LAC,CHI,31,23
20300715,3,MIN,CLE,21,21
20300340,3,MIA,ATL,20,19
20300514,3,SAC,PHX,26,19
20301185,3,UTA,PHX,29,23
20301002,3,PHX,MIL,25,24
20300562,3,PHX,GSW,20,25
20300588,3,UTA,GSW,21,21
20300344,3,NOH,DEN,21,23
20300652,3,SAC,HOU,23,19
20301139,3,TOR,DET,15,26
20300765,3,ORL,MIL,18,23
20300583,3,ORL,MIL,18,23
20300262,3,PHI,MIA,25,25
20300102,3,LAC,ATL,22,19
20300717,3,HOU,CHI,18,14
20300406,3,NOH,ATL,21,15
20301104,3,PHX,DAL,13,19
20300290,3,WAS,IND,17,19
20300241,3,TOR,PHI,25,28
20300966,3,ORL,LAL,26,33
20301187,3,POR,LAL,20,24
20300804,3,UTA,IND,30,35
20300471,3,DEN,ATL,18,15
20300026,3,SAC,PHI,21,23
20300141,3,WAS,ATL,30,28
20300396,3,SAS,LAC,17,16
20300312,3,MIA,MEM,23,21
20301078,3,ORL,CHI,19,21
20301102,3,GSW,CLE,24,24
20300528,3,MEM,LAC,25,24
20300545,3,ORL,NYK,26,26
20300800,3,POR,BOS,24,26
20300054,3,ORL,CHI,20,21
20300073,3,LAC,DEN,20,29
20300494,3,TOR,CLE,19,15
20300616,3,DAL,CHI,25,12
20301172,3,TOR,DET,19,20
20300186,3,WAS,SEA,20,23
20300833,3,UTA,SEA,26,28
20300568,3,TOR,ATL,25,21
20300842,3,MIL,MEM,32,19
20301131,3,POR,GSW,18,12
20300662,3,TOR,DET,21,24
20301043,3,PHX,NOH,21,19
20300324,3,IND,CHI,15,21
20301125,3,MIA,BOS,29,24
20300060,3,GSW,ATL,25,20
20300763,3,NYK,DET,21,18
20300288,3,UTA,BOS,24,19
20300131,3,MEM,DAL,24,21
20300299,3,SEA,BOS,19,26
20301151,3,MIA,CLE,23,13
20300635,3,ORL,CLE,23,23
20301033,3,SAC,LAL,21,17
20300015,3,SEA,LAC,25,15
20300578,3,MIA,DEN,22,22
20300953,3,MEM,HOU,22,18
20300325,3,SAS,HOU,19,22
20300915,3,PHX,DAL,19,19
20300505,3,PHI,NJN,17,19
20300748,3,UTA,POR,21,18
20300854,3,SAS,DEN,21,24
20300430,3,ORL,NYK,29,13
20300176,3,TOR,NJN,22,21
20300530,3,PHI,ORL,20,19
20300879,3,MIN,DAL,14,15
20300855,3,TOR,BOS,20,21
20300021,3,MIL,IND,20,15
20300095,3,WAS,PHI,21,25
20300399,3,SEA,PHX,21,14
20300405,3,CLE,CHI,14,16
20300311,3,TOR,BOS,25,19
20300841,3,MIN,GSW,16,14
20300971,3,SEA,ATL,27,30
20300843,3,POR,HOU,16,21
20300206,3,UTA,HOU,24,22
20300644,3,LAC,CHI,20,17
20300424,3,POR,CLE,14,14
20300805,3,SAS,MIN,22,19
20300655,3,SEA,LAL,16,19
20300389,3,NOH,CLE,15,27
20300643,3,SEA,DAL,20,20
20300706,3,UTA,CHI,28,25
20300820,3,LAC,DAL,22,19
20300571,3,NYK,CHI,27,17
20300792,3,SAC,CHI,18,14
20300049,3,NJN,HOU,22,20
20300784,3,WAS,IND,26,25
20301162,3,MIL,CLE,21,19
20300213,3,TOR,ORL,25,22
20300485,3,NYK,CLE,18,26
20300218,3,UTA,SEA,26,25
20300272,3,SAS,MIA,22,12
20300586,3,NOH,MIN,23,20
20300293,3,DEN,ATL,23,25
20300317,3,UTA,SAC,18,29
20300155,3,LAC,IND,25,22
20300624,3,SAS,NOH,25,23
20300335,3,TOR,DAL,17,17
20300682,3,PHI,MIN,28,20
20300611,3,NYK,ATL,21,20
20301079,3,MIL,IND,20,12
20301141,3,NJN,IND,21,19
20300115,3,CLE,BOS,28,26
20301155,3,PHI,NJN,18,21
20300885,3,MIL,MIA,30,22
20300593,3,NJN,DAL,16,17
20300270,3,SEA,IND,22,23
20300564,3,SAC,LAL,16,12
20300550,3,LAL,DEN,25,16
20300606,3,LAL,DAL,22,21
20301154,3,UTA,HOU,29,20
20301038,3,PHI,CLE,16,16
20300654,3,UTA,DAL,18,18
20301157,3,SAC,LAL,25,22
20300610,3,NJN,MIA,23,13
20300629,3,TOR,CHI,28,21
20300647,3,MIA,CLE,19,20
20300752,3,NJN,CLE,19,19
20300952,3,LAL,CHI,29,25
20300298,3,NYK,LAL,15,30
20300963,3,LAC,DAL,19,20
20300753,3,SAC,DET,19,22
20300961,3,NJN,MIA,22,18
20300598,3,PHI,NOH,21,21
20301166,3,NYK,NOH,20,25
20300030,3,NOH,BOS,28,23
20300666,3,MIL,CLE,24,19
20301111,3,IND,DET,21,21
20300637,3,SAS,MIL,25,20
20300427,3,GSW,DEN,19,20
20300565,3,PHI,MEM,23,20
20300777,3,MIL,DET,29,34
20301148,3,WAS,NYK,23,22
20300949,3,WAS,BOS,20,24
20300428,3,UTA,SAC,31,31
20300416,3,POR,MIN,21,15
20300705,3,MIL,HOU,20,19
20300322,3,CLE,BOS,25,28
20300046,3,UTA,MIN,24,18
20300834,3,WAS,CHI,23,17
20301108,3,WAS,BOS,25,17
20300220,3,SAC,HOU,21,19
20300239,3,PHX,IND,16,19
20300025,3,SEA,LAC,25,23
20300041,3,ORL,NYK,20,15
20300857,3,SEA,HOU,26,22
20300746,3,NYK,DAL,17,17
20300351,3,GSW,ATL,24,15
20300178,3,PHI,NYK,22,11
20300967,3,CLE,CHI,17,15
20300778,3,NOH,WAS,19,16
20300686,3,NOH,NJN,18,16
20300263,3,SAS,ORL,21,25
20300921,3,SAS,MEM,22,23
20300051,3,SAS,MIA,31,17
20300540,3,SAC,MIA,22,14
20300628,3,SAC,DAL,18,17
20301004,3,NJN,DAL,18,20
20300511,3,POR,CHI,24,23
20300310,3,WAS,MIN,19,16
20300228,3,MIN,DAL,17,24
20300423,3,TOR,LAC,23,22
20301007,3,WAS,MIA,22,18
20300847,3,NJN,MIA,35,26
20300723,3,PHI,BOS,27,23
20300236,3,NYK,DET,19,25
20301160,3,SAS,LAC,22,21
20300211,3,MIL,BOS,24,18
20300302,3,MEM,ATL,24,17
20300243,3,MIL,ATL,21,23
20301136,3,WAS,PHI,20,14
20300641,3,SAS,NYK,27,19
20300016,3,ORL,NOH,24,25
20300138,3,MIA,LAL,26,34
20300279,3,MIN,LAC,20,24
20300582,3,IND,ATL,28,24
20300384,3,SAC,POR,25,14
20301174,3,PHX,LAC,17,17
20300965,3,SAS,GSW,22,24
20301116,3,NJN,MIL,18,20
20300668,3,GSW,CHI,23,23
20300174,3,POR,HOU,23,17
20300224,3,PHI,ATL,18,17
20300848,3,WAS,LAL,22,19
20300795,3,NOH,NJN,26,19
20300388,3,MEM,DEN,19,26
20300970,3,NOH,MIA,22,19
20300964,3,PHX,HOU,27,25
20301109,3,MIN,MEM,22,19
20300836,3,SAC,LAL,20,21
20300998,3,UTA,ATL,16,25
20300332,3,SAC,PHX,24,19
20300429,3,LAL,BOS,30,22
20300524,3,TOR,POR,12,21
20300309,3,PHI,DEN,15,18
20300149,3,SAS,GSW,17,18
20300227,3,MEM,CLE,25,19
20300151,3,SEA,MIA,24,23
20301130,3,PHX,DEN,28,24
20300107,3,UTA,NOH,22,23
20300828,3,MEM,GSW,31,31
20300007,3,TOR,NJN,25,23
20300240,3,SAS,LAC,29,29
20301133,3,ORL,NJN,24,20
20300959,3,POR,MIN,28,17
20300902,3,UTA,POR,22,24
20300990,3,SAC,IND,20,21
20300986,3,WAS,ATL,22,17
20300464,3,SAC,LAC,27,19
20301075,3,NOH,LAL,22,22
20301173,3,MEM,DAL,18,17
20300393,3,BOS,ATL,21,22
20301056,3,TOR,MEM,14,23
20300547,3,TOR,DET,18,32
20300360,3,PHI,CLE,16,21
20300031,3,TOR,MIN,22,15
20300082,3,SAS,DAL,19,18
20301152,3,NOH,MIL,25,23
20301042,3,NJN,BOS,18,26
20301091,3,TOR,IND,18,19
20300080,3,NYK,MIL,14,21
20300420,3,WAS,CHI,19,16
20300948,3,SAC,POR,14,11
20300786,3,UTA,NYK,26,27
20300123,3,ORL,DEN,22,35
20300368,3,LAC,HOU,21,15
20300364,3,WAS,NJN,20,18
20300584,3,SAS,DET,17,23
20301129,3,SEA,SAS,19,19
20300265,3,WAS,MEM,21,19
20300503,3,NYK,HOU,21,21
20300330,3,UTA,PHI,26,21
20300495,3,MIA,CHI,26,22
20300404,3,WAS,MIA,20,20
20300244,3,WAS,DAL,22,14
20300020,3,MIA,DET,27,25
20300232,3,SAS,GSW,24,23
20300710,3,WAS,LAC,29,28
20300769,3,WAS,HOU,16,16
20300935,3,POR,MIN,12,12
20300612,3,NOH,DEN,21,21
20301137,3,MIA,CLE,28,13
20300417,3,DET,ATL,19,15
20300750,3,WAS,PHI,22,22
20300275,3,WAS,MIL,27,33
20300447,3,POR,DET,12,12
20300774,3,TOR,SAS,14,26
20300607,3,SEA,GSW,23,24
20300387,3,UTA,CHI,23,29
20300782,3,SEA,PHI,31,26
20300173,3,MIA,GSW,23,25
20300520,3,NOH,CHI,21,25
20300216,3,MIN,MEM,25,22
20300278,3,NYK,GSW,13,21
20301171,3,SEA,HOU,25,35
20301037,3,WAS,LAC,21,29
20300193,3,NOH,MIA,20,23
20301026,3,ORL,MIA,22,22
20301147,3,SEA,DAL,10,13
20300630,3,PHX,MIN,17,22
20300323,3,NJN,MEM,19,24
20300572,3,MIL,DET,21,18
20300740,3,SAS,HOU,15,16
20300338,3,WAS,UTA,26,21
20300203,3,NOH,CLE,23,21
20300018,3,PHX,CLE,24,15
20301120,3,SEA,DAL,10,11
20300672,3,MIL,ATL,21,21
20300927,3,WAS,ORL,22,29
20300979,3,PHI,NOH,16,21
20301126,3,TOR,IND,22,26
20301020,3,SAS,MIN,19,24
20300195,3,DAL,CHI,30,18
20301068,3,MIN,HOU,17,19
20300622,3,NYK,MIA,18,21
20300039,3,PHI,GSW,17,17
20300924,3,SAC,GSW,20,21
20300144,3,LAC,CLE,24,26
20300877,3,PHI,NYK,24,19
20300881,3,LAL,HOU,27,23
20300005,3,ORL,NYK,22,18
20300856,3,MIL,MIA,25,23
20300780,3,LAL,GSW,24,25
20300932,3,MIL,ATL,29,19
20300930,3,DET,CHI,15,16
20300936,3,NOH,HOU,19,25
20300667,3,MIN,LAL,22,22
20300285,3,PHX,ORL,12,20
20300590,3,SEA,CLE,14,28
20300397,3,SAC,MEM,29,20
20300872,3,SAC,LAC,21,17
20300832,3,PHX,NYK,21,17
20301088,3,LAL,HOU,27,15
20300526,3,HOU,BOS,19,21
20300542,3,POR,LAC,19,27
20300140,3,NYK,BOS,17,23
20300860,3,NYK,DEN,14,28
20300945,3,MIL,DEN,24,23
20300121,3,PHX,HOU,21,27
20300614,3,MIN,DET,15,17
20300659,3,SAS,SAC,13,17
20300754,3,NYK,NOH,18,17
20300319,3,NOH,GSW,18,21
20300434,3,MIA,CHI,20,18
20300104,3,SAS,NJN,18,12
20300911,3,POR,LAC,15,17
20300208,3,WAS,LAL,21,24
20301048,3,SEA,DEN,17,20
20300098,3,NOH,DAL,22,15
20300280,3,TOR,SEA,22,24
20301149,3,ORL,DET,14,17
20301072,3,MIL,IND,22,13
20300822,3,UTA,SEA,27,27
20301012,3,MIL,LAL,20,21
20301084,3,SAS,SAC,19,20
20300700,3,TOR,ORL,16,22
20300292,3,PHX,MIA,19,23
20300050,3,MIL,LAL,22,26
20300984,3,SEA,MEM,17,28
20300349,3,ORL,IND,17,18
20301164,3,NJN,ATL,20,19
20300498,3,PHX,MIL,18,23
20301183,3,MIN,MEM,21,24
20300372,3,NOH,MEM,23,20
20300070,3,NOH,LAL,17,25
20300201,3,ORL,BOS,21,22
20300827,3,NJN,MIN,10,18
20300569,3,NJN,IND,23,24
20300034,3,MEM,HOU,17,26
20300978,3,UTA,TOR,25,25
20301086,3,POR,PHI,18,14
20300898,3,PHI,CHI,24,21
20300477,3,DET,BOS,16,20
20300128,3,NJN,ATL,24,27
20300119,3,SAS,PHI,28,31
20300741,3,NJN,DET,26,18
20300374,3,CLE,CHI,22,18
20300487,3,NJN,LAC,25,22
20301158,3,PHX,MEM,28,25
20301032,3,UTA,SEA,20,27
20300212,3,MIA,ATL,16,23
20300508,3,CLE,BOS,28,26
20300377,3,SEA,DEN,27,21
20300392,3,WAS,MIA,9,17
20300767,3,MEM,DAL,24,21
20300758,3,PHX,GSW,21,20
20300111,3,TOR,LAL,23,31
20300183,3,NOH,DET,14,21
20300086,3,SAC,BOS,25,17
20300913,3,PHI,MIL,26,23
20300267,3,UTA,LAC,24,17
20300719,3,SEA,PHX,21,16
20301003,3,POR,ORL,17,19
20300017,3,HOU,DEN,26,29
20300551,3,TOR,NOH,20,23
20300022,3,NJN,MIN,22,20
20301080,3,MIA,ATL,16,21
20300356,3,MIL,LAC,25,28
20300056,3,DET,BOS,27,19
20301189,3,SAC,GSW,13,17
20300308,3,PHX,NOH,17,23
20300744,3,MIN,LAC,15,22
20300807,3,ORL,DET,22,25
20301135,3,SAC,MIN,20,21
20300418,3,NYK,MIA,19,26
20300304,3,UTA,NYK,25,20
20300315,3,SEA,DET,19,22
20300890,3,NOH,CLE,18,19
20300742,3,MIA,LAL,17,20
20300951,3,NOH,GSW,22,17
20300850,3,PHI,IND,22,23
20300071,3,MIL,DET,25,24
20300194,3,PHI,MIL,23,24
20300145,3,NOH,NJN,21,22
20300557,3,ORL,BOS,24,24
20300947,3,UTA,PHX,32,23
20300950,3,SEA,ORL,17,23
20300219,3,PHX,GSW,21,20
20300903,3,TOR,NOH,13,22
20300956,3,PHI,DET,19,21
20300942,3,WAS,ATL,23,25
20300896,3,SAC,MIA,22,23
20300006,3,NOH,ATL,20,20
20300490,3,SAC,ATL,19,19
20300554,3,UTA,MIA,35,32
20300901,3,SAS,PHX,23,17
20300570,3,ORL,NOH,16,20
20301115,3,TOR,CLE,17,19
20300343,3,ORL,CHI,21,15
20300536,3,MIL,BOS,29,21
20300403,3,LAL,HOU,24,22
20300707,3,POR,PHX,14,24
20300500,3,LAL,DEN,23,23
20301058,3,MIL,HOU,32,33
20300092,3,DEN,CHI,27,18
20300626,3,SEA,LAC,16,25
20300575,3,LAL,LAC,21,26
20300934,3,UTA,GSW,20,26
20300581,3,SEA,PHI,19,20
20300169,3,WAS,DEN,25,21
20300851,3,NOH,MEM,16,21
20300154,3,TOR,PHI,18,20
20300773,3,UTA,ORL,24,24
20300735,3,TOR,GSW,17,25
20300912,3,IND,DEN,26,21
20301070,3,WAS,PHX,29,25
20300830,3,HOU,CLE,17,16
20301076,3,POR,BOS,15,17
20300704,3,NOH,DAL,19,22
20300539,3,PHX,DEN,21,25
20301163,3,PHI,IND,16,20
20300776,3,NJN,ATL,23,15
20300703,3,LAL,CLE,32,22
20300058,3,SAC,MIN,27,19
20300090,3,NYK,CLE,12,16
20300509,3,SAS,NOH,26,23
20300712,3,TOR,IND,17,20
20300596,3,TOR,MIN,25,20
20300386,3,PHI,ORL,19,24
20300831,3,LAL,DEN,18,27
20300164,3,PHI,BOS,24,24
20300649,3,TOR,PHI,19,25
20300431,3,MEM,IND,25,27
20300692,3,TOR,PHI,19,23
20301073,3,DAL,CLE,26,23
20300037,3,PHX,LAL,18,29
20300407,3,NJN,DET,22,19
20300088,3,NJN,DET,25,30
20301159,3,GSW,DAL,18,24
20300130,3,PHI,CLE,24,17
20300023,3,MEM,BOS,26,29
20300063,3,TOR,DAL,19,19
20300398,3,POR,DAL,21,22
20300815,3,POR,ORL,24,21
20300801,3,SEA,GSW,23,31
20300163,3,PHX,ORL,19,19
20300931,3,NOH,MIA,33,22
20300066,3,NJN,BOS,27,17
20300861,3,SAC,PHX,25,18
20300048,3,IND,DEN,19,20
20300479,3,MIA,IND,21,20
20300783,3,LAC,BOS,24,29
20300690,3,PHX,HOU,20,23
20301077,3,WAS,NJN,29,25
20300862,3,LAC,DET,15,27
20301169,3,SAC,DEN,18,22
20300892,3,SAS,DAL,31,26
20300751,3,ORL,MIA,19,17
20300488,3,MIN,LAL,24,22
20301098,3,HOU,DEN,23,22
20300992,3,DET,DEN,18,12
20300863,3,ORL,BOS,18,22
20300621,3,WAS,IND,26,24
20300574,3,POR,DAL,24,24
20300891,3,MIN,HOU,19,21
20300602,3,NYK,HOU,16,19
20300134,3,PHX,DET,18,30
20301064,3,POR,NYK,21,14
20300679,3,SEA,SAC,25,29
20301071,3,PHI,GSW,14,18
20301067,3,MEM,ATL,36,35
20300055,3,NYK,MIL,17,23
20301066,3,MIA,CHI,27,25
20300491,3,POR,MEM,20,17
20300032,3,MIL,CHI,22,22
20300535,3,NOH,MIN,20,22
20300886,3,POR,DET,17,19
20301121,3,POR,LAL,17,18
20300334,3,IND,CLE,22,20
20301182,3,TOR,MIL,14,20
20300390,3,NYK,MIN,22,24
20300651,3,POR,MEM,20,23
20300600,3,MEM,LAL,19,25
20300254,3,SEA,NYK,19,20
20300768,3,TOR,CHI,23,17
20300988,3,NYK,NJN,18,30
20300147,3,MIL,ATL,27,21
20300960,3,SAS,SAC,17,16
20300729,3,ORL,LAL,15,20
20301099,3,UTA,SAS,19,28
20301008,3,DET,CLE,20,24
20300028,3,ORL,DET,17,23
20300517,3,WAS,PHI,22,23
20301061,3,LAC,GSW,22,19
20300033,3,UTA,DAL,23,29
20300759,3,CHI,BOS,17,24
20300981,3,LAL,LAC,21,23
20300738,3,DAL,ATL,16,26
20300433,3,NOH,DET,25,27
20300326,3,POR,LAL,18,22
20301146,3,MIN,GSW,24,24
20300837,3,TOR,BOS,23,31
20300680,3,WAS,CLE,22,23
20300318,3,LAL,DAL,30,23
20300367,3,MIA,MEM,21,19
20300045,3,MIA,DAL,10,19
20301145,3,MEM,LAL,17,31
20300273,3,CLE,ATL,25,21
20300483,3,UTA,DAL,24,20
20301074,3,SEA,DEN,22,28
20301179,3,NYK,CLE,12,16
20300506,3,WAS,ORL,26,24
20300665,3,UTA,MEM,28,27
20300157,3,HOU,GSW,20,18
20300546,3,WAS,NJN,22,19
20300001,3,PHI,MIA,22,19
20300286,3,NOH,MIL,19,15
20300617,3,TOR,MIL,19,23
20300314,3,ORL,NJN,20,22
20300089,3,SEA,ATL,17,21
20301117,3,PHI,ATL,23,24
20300011,3,SAS,DEN,25,28
20301051,3,NYK,DET,22,27
20300226,3,TOR,MIA,18,19
20300301,3,MIL,GSW,27,20
20300739,3,MEM,DEN,20,24
20300675,3,NOH,MIA,19,21
20300821,3,SAS,HOU,19,19
20301181,3,IND,CHI,26,20
20300563,3,MIA,LAC,20,22
20300059,3,UTA,PHX,19,19
20300761,3,TOR,SEA,18,18
20300781,3,SAC,MIN,22,19
20300928,3,TOR,CLE,18,15
20300143,3,UTA,ORL,32,22
20300853,3,POR,DAL,24,19
20300681,3,TOR,LAL,30,25
20300794,3,POR,GSW,21,19
20300237,3,MIL,CHI,28,22
20300866,3,SAS,MEM,17,25
20300283,3,SAC,IND,19,21
20300713,3,ORL,NJN,25,24
20300337,3,NOH,LAC,21,21
20300810,3,SEA,BOS,17,16
20300576,3,SAS,BOS,20,21
20300920,3,ORL,MIA,13,25
20301028,3,IND,DAL,19,15
20301021,3,TOR,MEM,26,26
20300688,3,POR,DEN,24,27
20300983,3,NJN,DET,24,23
20300906,3,NJN,LAL,17,25
20300683,3,LAL,IND,22,19
20300486,3,ORL,IND,14,21
20300261,3,NJN,MIL,12,19
20300696,3,GSW,DAL,18,18
20300044,3,HOU,CHI,21,20
20300531,3,LAL,CLE,27,23
20300354,3,TOR,SAS,22,21
20300255,3,LAC,CLE,22,17
20300724,3,HOU,ATL,28,22
20300146,3,LAL,DET,24,20
20300676,3,IND,BOS,22,18
20300502,3,SEA,SAC,13,24
20300997,3,PHI,MIA,21,13
20300448,3,NJN,GSW,16,13
20300613,3,IND,HOU,25,19
20300036,3,SAC,DEN,25,29
20300995,3,LAL,LAC,30,28
20300929,3,NJN,DEN,20,19
20300972,3,POR,MIL,14,17
20300117,3,WAS,MIA,26,23
20301009,3,TOR,NOH,25,31
20300631,3,ORL,HOU,21,18
20300642,3,PHX,ATL,24,23
20300627,3,NJN,BOS,28,24
20300291,3,SEA,NJN,20,22
20300223,3,NYK,NOH,22,18
20300336,3,SAS,MEM,24,15
20301050,3,NJN,CLE,19,23
20301122,3,SAC,NOH,22,21
20300814,3,MEM,DEN,29,28
20300248,3,MIA,DET,21,25
20300480,3,PHX,CHI,19,21
20300271,3,PHX,NJN,17,25
20300977,3,POR,IND,18,17
20300064,3,SAS,LAL,32,33
20300677,3,UTA,SAS,21,29
20300400,3,LAL,GSW,22,25
20300625,3,UTA,LAL,18,25
20301030,3,MIN,DEN,25,32
20301087,3,SAC,DAL,27,17
20300303,3,SAS,POR,16,14
20300922,3,PHI,CHI,25,21
20301095,3,PHX,MEM,20,22
20301153,3,POR,DEN,17,21
20300534,3,SAS,ATL,30,20
20300057,3,DEN,CLE,19,24
20300728,3,UTA,PHX,23,25
20300096,3,IND,BOS,20,18
20300459,3,UTA,MEM,21,19
20300673,3,PHX,NYK,20,16
20300052,3,PHI,NOH,30,17
20300599,3,ORL,MIL,17,23
20300347,3,PHI,MIA,18,18
20400017,4,WAS,CHA,27,25
20400171,4,POR,DAL,17,24
20400328,4,SAC,LAL,19,17
20400915,4,LAL,CHA,21,20
20400642,4,MEM,ATL,18,22
20400282,4,SAC,MIN,18,22
20400246,4,SAC,BOS,18,24
20400725,4,HOU,CHI,21,19
20400896,4,BOS,ATL,23,24
20400736,4,DEN,CLE,22,20
20400354,4,UTA,PHI,27,32
20400100,4,HOU,ATL,14,21
20400800,4,GSW,ATL,21,12
20400841,4,PHI,NJN,24,26
20400850,4,LAC,DAL,26,26
20400364,4,WAS,SAC,16,16
20400577,4,MIA,IND,26,20
20400976,4,SAC,LAC,28,25
20401144,4,MEM,CHA,26,26
20400435,4,POR,PHX,18,22
20400106,4,WAS,BOS,28,32
20400432,4,WAS,ATL,23,22
20401083,4,POR,DEN,27,25
20400542,4,TOR,NOH,22,17
20400812,4,SEA,MIN,25,24
20400609,4,DEN,CHI,29,23
20401113,4,SAS,LAC,21,26
20400029,4,SEA,ATL,26,27
20400503,4,SAC,DEN,30,22
20400783,4,ORL,IND,23,25
20401064,4,CLE,CHI,27,32
20401150,4,DET,CHI,26,22
20400765,4,SAC,CHI,27,31
20400178,4,SAS,DEN,16,24
20400598,4,UTA,SEA,32,38
20400845,4,LAL,BOS,18,26
20400447,4,PHI,GSW,30,23
20400918,4,SAS,DEN,22,21
20401084,4,WAS,IND,23,19
20400322,4,NOH,GSW,24,20
20401172,4,POR,DAL,19,19
20401176,4,MIL,DET,16,17
20400644,4,PHI,DAL,21,23
20400948,4,MIL,CLE,19,15
20400198,4,NOH,LAL,21,24
20400926,4,ORL,NJN,18,27
20400523,4,ORL,DET,21,26
20400755,4,POR,HOU,22,23
20401213,4,TOR,MIL,18,26
20400821,4,SEA,MIL,18,25
20400182,4,LAC,GSW,25,27
20400787,4,SEA,HOU,26,21
20400325,4,UTA,PHX,16,26
20400131,4,CLE,CHA,24,21
20400454,4,TOR,SAC,21,24
20400933,4,MIL,MIA,18,21
20400994,4,UTA,LAL,27,23
20400809,4,UTA,BOS,33,33
20400043,4,SEA,SAS,29,25
20401214,4,NYK,CHI,21,16
20400277,4,WAS,NYK,23,14
20400264,4,WAS,DEN,19,23
20400260,4,NOH,HOU,24,25
20400427,4,NYK,NJN,21,21
20400234,4,ORL,MEM,22,26
20400199,4,ORL,BOS,24,24
20400733,4,IND,HOU,21,23
20400233,4,NYK,CHA,21,25
20400546,4,PHI,NOH,29,21
20400958,4,NYK,ATL,20,21
20400949,4,NOH,MEM,25,23
20400176,4,IND,CHA,25,19
20400916,4,GSW,ATL,13,16
20400983,4,SAC,GSW,21,18
20400056,4,MEM,HOU,27,26
20401164,4,MIL,BOS,28,19
20401098,4,NOH,ATL,25,21
20400708,4,SAS,CHA,21,18
20400699,4,TOR,DAL,20,26
20401171,4,NYK,CLE,22,19
20401151,4,MEM,DAL,21,22
20400376,4,SEA,DEN,21,24
20400064,4,MIL,CHA,27,22
20400107,4,UTA,ORL,19,27
20400062,4,LAC,IND,22,19
20400215,4,SAC,NOH,18,15
20400947,4,SEA,DET,16,21
20400912,4,SAC,LAC,20,18
20400147,4,MIN,DAL,20,22
20400869,4,ORL,NJN,25,23
20400863,4,POR,IND,18,20
20401068,4,WAS,ORL,32,26
20400338,4,WAS,LAL,23,21
20400935,4,SAS,NOH,18,15
20400628,4,TOR,CHA,26,23
20400480,4,PHX,LAC,17,19
20400224,4,TOR,BOS,16,27
20400686,4,SAC,NYK,31,17
20400303,4,MEM,CLE,25,22
20400621,4,POR,DAL,21,16
20400529,4,SEA,GSW,15,20
20401033,4,SAS,HOU,22,18
20401045,4,SAC,PHI,17,19
20400109,4,SEA,NJN,29,23
20400596,4,PHX,NJN,22,20
20400965,4,HOU,BOS,25,23
20400118,4,CLE,CHA,20,30
20401204,4,NOH,MIN,18,21
20401012,4,SEA,POR,27,20
20400065,4,MEM,LAL,25,24
20400855,4,WAS,GSW,27,21
20400645,4,SAS,NOH,25,17
20400560,4,CHI,BOS,21,25
20401040,4,MIL,IND,26,18
20400957,4,UTA,NJN,21,27
20400953,4,ORL,LAC,22,29
20400422,4,SEA,CHA,22,19
20400462,4,PHX,HOU,17,19
20400096,4,GSW,CLE,18,23
20400515,4,MIA,GSW,23,24
20400652,4,LAL,CHA,23,15
20400239,4,SAS,MIL,20,19
20401190,4,SAC,PHX,22,18
20400805,4,IND,CLE,19,17
20400292,4,SAS,CLE,26,21
20401088,4,PHI,BOS,21,26
20400941,4,MIN,DAL,26,28
20401106,4,MIL,BOS,20,18
20400716,4,SEA,NOH,21,28
20400119,4,NYK,HOU,17,17
20400190,4,UTA,SAS,22,34
20400335,4,SAS,NOH,25,17
20400110,4,MIN,DET,21,23
20400401,4,CLE,ATL,25,23
20401203,4,SAS,MEM,18,19
20401145,4,SAS,GSW,32,26
20400730,4,TOR,PHI,21,20
20400258,4,NYK,MEM,28,23
20401229,4,UTA,GSW,26,24
20400078,4,SAS,MIA,27,19
20400120,4,TOR,SEA,22,26
20400745,4,SAS,MIA,21,21
20401123,4,WAS,IND,26,23
20400006,4,IND,CLE,24,28
20400592,4,TOR,CHA,18,21
20400543,4,SEA,CLE,31,28
20401140,4,MIA,DET,20,24
20401008,4,HOU,CLE,20,16
20400020,4,TOR,DET,18,21
20400859,4,TOR,MEM,20,25
20400899,4,NOH,NJN,24,25
20401111,4,WAS,DET,20,20
20400784,4,TOR,NJN,20,22
20400476,4,POR,MIA,20,21
20400638,4,SEA,GSW,19,16
20400368,4,SAS,ORL,19,20
20401194,4,DET,CLE,24,19
20400516,4,NJN,HOU,21,25
20400533,4,PHI,DET,24,22
20400611,4,SEA,LAL,19,19
20400495,4,GSW,CHI,28,22
20401193,4,MIA,IND,23,23
20400483,4,SAC,NOH,28,28
20400466,4,MEM,DET,15,29
20400441,4,TOR,ORL,21,24
20401156,4,TOR,NYK,24,24
20400295,4,NYK,DEN,17,29
20400095,4,SAC,DEN,23,20
20400925,4,SEA,NYK,25,22
20400101,4,MIN,MIA,24,23
20401065,4,MIN,LAL,21,19
20400180,4,PHX,NOH,24,22
20400272,4,PHX,LAL,21,16
